Gene_set	Term	Overlap	P-value	Adjusted_P-value	Old_P-value	Old_Adjusted_P-value	Odds_Ratio	Combined_Score	Genes
DSigDB	trichostatin A CTD 00000660	312/3584	8.896799180222423e-15	2.8434170179990865e-11	0	0	1.7354523227383862	56.14723620822009	ROPN1B;MYT1L;RAX;STMN2;RRH;SPINT2;ENO3;EDNRB;PDK4;CYP1B1;SOX8;KIF21B;CHGB;ACSL1;FBXO2;SERPINF1;MYO7A;SOX10;GABRG2;FNDC5;RBP7;SFRP4;SFRP1;AZGP1;TCERG1L;CRISPLD2;SFRP5;PPP1R3E;RRAGD;TAGLN3;ASTN2;HRASLS;GPM6A;CASZ1;SDC4;STXBP1;SLC35D3;TGFA;NEDD4L;PCDH19;PRKCZ;SULT1A1;SYNGR1;RAB11FIP1;CYP4X1;FLRT2;PCBP4;FLRT3;PENK;PRDM16;PIP5K1B;APOD;STXBP6;PPARGC1A;TRPM3;SLC10A4;NTNG2;GSTM2;DTNA;RAB3IP;IGF2;DDIT4L;KLHDC8B;HSPA12A;GPR137B;CYP26A1;CPEB1;SLC6A8;TMEM98;PPP1R1A;FXYD3;UNC119;LRRN1;GTF2IRD1;ECHDC3;CD24;XKR4;SCN2B;CLIC6;CLIC5;SLC7A10;C1QTNF4;JPH3;RBPMS2;NEFL;RSPO3;SOSTDC1;NEFM;KIF1B;RNF150;NEFH;RALGPS1;GARNL3;ZNF365;SLC32A1;SLC2A12;ELMOD1;NOG;NBPF10;PAX6;ZDHHC11;GFRA3;PRSS12;F5;MN1;CLDN10;TMEFF2;CEACAM1;VSNL1;SLCO4A1;TMEM35;VAMP1;SGK3;MAPT;LRRC3B;PAPLN;PRUNE2;SEZ6;KCNA5;SLC7A2;RELN;NPY;GPC3;RPRML;DYNC1I1;RPRM;GDF10;CA11;GSN;GAD1;SCD5;C10ORF76;FMO1;C1ORF21;PNMA2;SNCAIP;POU4F1;SMOC2;TMEM56;CACHD1;PLP1;F2RL2;CCL26;CDK5R1;FHOD3;SH3GL3;CHRM3;ANKRD35;WWC1;CTNND2;MSI2;CDC14B;TM7SF2;FOXQ1;BZRAP1;DACH1;CDH1;ADORA1;LEPR;ENPP2;NRTN;SLC16A9;PITX2;TMEM38B;STK32A;ENPP5;TMEM14A;HIST1H2AC;PLS1;KCNH2;LMO1;MYLIP;PDGFRA;SNRPN;MITF;TMEM130;ALDH3A2;SCNN1A;MAP7D2;COL4A3;PKP2;COL4A6;AMPH;ROR2;SLC27A2;STEAP2;HIST1H2BD;CHRNA3;RTN1;CABP7;PLD5;ILDR1;FBLN1;FHIT;C1ORF53;RTN4;CACNA1G;IGSF21;TMEM27;DPP6;TMEM125;MUSTN1;KIAA1644;MBP;OTX2;OTX1;RAB6B;MFAP3L;STRA6;TFAP2A;TFAP2B;PRNP;ANKRD29;CBX7;ZBTB16;TFPI2;RARRES1;KLHL21;SYT9;BMP7;BMP5;BMP4;REEP1;BAMBI;CNTN1;CNTN2;CYCS;REEP6;FGF13;ST6GALNAC2;EIF4E3;BNC2;SLC2A1;LDB3;AFF3;RND2;PITPNC1;ELAVL3;CALB2;GRM3;ALDH2;CYP4V2;LRRTM1;BOC;CA4;SIX3;PHACTR3;AOX1;SULT4A1;EMX2;EGFL6;COBL;MYRIP;KLF15;C1ORF168;NIPSNAP1;TGFBR3;GAP43;VGF;DCT;ALDH1A2;ALDH1A1;MET;SMPDL3A;FBP2;SHANK2;COLEC12;HPGD;CEBPD;DDX25;ATP10B;PPAP2C;NRXN2;LRP2;PPM1E;AGPAT3;NCALD;THBS4;ERBB3;SV2A;MAN1C1;NRIP3;HES5;WASF3;OPCML;LGI1;MCOLN3;EYA1;IRX5;EYA2;PCDH7;KCNJ13;PLA2G2A;B3GAT1;CADPS;CCK;FBXL16;MEIS2;DLK1;SYT17;NELL2;OPN1SW;MEIS1;CLCN4;MLPH;PPP2R2C;SST;KLF9;MAB21L2;PMP22;CHPT1;KCNK1
DSigDB	cytarabine CTD 00005743	80/594	1.9200080503521694e-12	3.068172864462767e-09	0	0	2.6230048074341616	70.76523812445075	CDKN1C;PRDM8;CNTFR;BNC2;PODXL2;SLC2A1;STMN4;ENO3;SCAMP5;CALB2;BAIAP2L1;LEPR;SLC16A9;HMGCS2;PITX2;GYG2;PITX1;HIST1H1C;BCAS4;PLEKHG3;MYLIP;GABARAPL1;EGFL6;FBXO2;PAX6;ATP1B1;C1ORF168;MYL4;TGFBR3;SFRP1;GAP43;CRISPLD2;PKP2;SMPDL3A;INA;PIGH;COLEC12;GPM6A;RTN1;CEBPD;SDC4;FBLN1;ART5;NDRG2;PRKCZ;SLC7A2;NCALD;CYB5R2;SLC9A3R1;CYP4X1;RELN;FLRT2;NPY;RGS20;NRIP3;RPRML;CKB;SRGAP3;RHPN2;HES5;PRPH;NTNG1;PRNP;MCOLN3;CRTAP;IRX5;PCDH7;FMO1;BMP5;NELL2;BMP4;SMOC2;LRFN5;MEIS1;TMEM98;MAB21L2;PLP1;COL9A1;PMP22;ITM2C
DSigDB	Decitabine CTD 00000750	175/1800	5.316799969361365e-12	5.6641642340263075e-09	0	0	1.8681141439205955	48.49652246498382	CNTFR;GLDC;MT1M;STMN2;CCBL1;MSI1;STMN4;SPINT2;CLDN2;ENO3;SLC8A2;BAIAP2L1;RIMS3;CDH1;SOX15;FTH1;CAPN3;CYP1B1;NRTN;BSN;PTGDS;NUDT14;CPA3;PDGFRA;GABARAPL1;SCARA3;MECR;SCARA5;IL11RA;TPM2;MITF;ATP1B1;HDHD3;GABRG2;FNDC5;RBP7;SFRP4;BCAN;RBP4;SFRP1;AZGP1;TCERG1L;SFRP5;EEF1A2;SCNN1A;RRAGD;COL4A6;SCG5;COL8A2;MAL;MT1H;TAGLN3;ASTN2;HIST1H2BD;CES1;CFD;NDRG4;CASZ1;PFKFB3;SDC4;RRAD;CLCNKA;NEDD4L;PLA2G5;PCDH19;FHIT;C1ORF53;CYB5R2;SYNGR1;RAB11FIP1;LDHD;APOD;NPTX1;STXBP6;SLC19A1;PRPH;FDFT1;TFAP2A;GSTM2;ANKRD24;TFPI2;RARRES1;IGF2;KLHDC8B;HSPA12A;SSH3;MT3;BMP7;SYT7;CYP26A1;ALDH6A1;CPEB1;SLC6A8;CNTN2;CYCS;ECHDC2;REEP6;CD24;GSTM5;ATR;HIST2H2AA3;CDKN1C;CLIC6;RYR1;BNC2;CITED1;HSPB8;PRKAG1;SLC7A10;AFF3;RND2;ELAVL3;ALDH2;CA4;ENSA;ACP5;NEFH;HIST1H1C;DFFB;SREBF1;FOXD2;SLC13A3;GSTO2;TSC22D3;DCXR;PAX6;COQ10A;NIPSNAP1;ARL4D;CLDN10;CEACAM1;ACOX2;ALDOC;LRRC3B;RCCD1;MET;FBP2;DDX28;PNCK;CEBPD;DDX25;PAPLN;PPAP2C;KCNA5;SLC3A2;PKD1L2;THBS4;CAND2;DNAJB2;GMDS;GNG7;NNAT;RGS20;TUB;GDF10;LGI1;LRRC23;NPM2;GSN;IRX6;KCNJ13;PLA2G2A;B3GAT1;CCK;NMNAT3;PNMA2;DLK1;NELL2;SST;DNAJA4;KLF9;TCEA2;PMP22;KCNK1;TJP3
DSigDB	Retinoic acid CTD 00006918	331/4258	2.373499547930117e-09	1.896426138796164e-06	0	0	1.502871788123688	29.84538110683153	CYFIP2;GLDC;HDAC11;RAX;SPINT2;EDNRB;PDK4;CYP1B1;LRAT;SOX8;KIF21B;PTGDS;GLUL;GABARAPL1;ACSL1;KCNK12;SERPINF1;CIRBP;OMG;SOX10;FNDC5;RBP4;SFRP1;TCERG1L;KCNQ2;COL8A2;ASTN2;HPD;CASZ1;SLC22A5;IGSF1;CLCNKA;TGFA;PCDH19;CYB5R2;PGBD5;TSPAN8;FLRT3;RDH10;PRDM16;ST3GAL5;PIP5K1B;APOD;SCN3B;SLC19A1;TRPM3;FDFT1;ATP6V0A1;SPTBN2;SLC10A4;NTNG2;CHKA;IGF2;DDIT4L;HSPA12A;RPE65;GPR137B;GADD45G;NET1;CYP26A1;SLC6A8;PPP1R1A;COL9A1;ECHDC2;LRRN1;ECHDC3;XKR4;CPEB2;HIST2H2AA3;CDKN1C;PTPRU;MESP1;MYOM1;CLIC5;SLC44A3;PTPRN;CLTB;GRIK1;PTPRF;C1QTNF4;GABRR1;JPH3;CAMKV;CRTAC1;IMPA2;NEFL;SOSTDC1;NEFM;CTSG;RNF150;TPSAB1;NEFH;SLC32A1;EDN3;AHSG;TSC22D3;ELMOD1;NOG;NBPF10;PAX6;ZDHHC11;NUDT16L1;F3;GFRA2;IL17RB;F5;MN1;TMEFF2;VSNL1;SLCO4A1;TMEM35;RGN;GAS1;ALDOC;SGK3;MAPT;LRRC3B;PDZRN4;PTGER2;HDC;PAPLN;PRUNE2;KCNA5;NOL3;SLC7A2;UNG;DUOX1;RELN;NPY;HSD17B2;GPC3;CKB;RXRG;RPRM;GDF10;CA11;CA10;GSN;CKMT1A;GAD1;ECEL1;SCD5;KRT13;CRYBB2;PLEKHA6;C1ORF21;PNMA2;SNCAIP;GRIN1;ALDH4A1;SLC8A3;SMOC2;TMEM56;PLP1;IL17D;F2RL2;CDK5R1;FHOD3;PRDM8;CHRM3;NRL;MSI1;MSI2;CELSR3;DACH1;RIMS3;CDH1;BASP1;PITX2;GYG2;HIST1H2AC;TGM2;KCNH2;TMOD1;LMO1;MYLIP;PDGFRA;TPM2;ACOT11;APLP1;DIO3;MITF;TEX2;PDGFRL;EEF1A2;SCNN1A;PKP2;COL4A6;AMPH;SLC27A2;HIST1H2BD;FKBP5;BRSK2;CHRNA3;PFKFB3;RTN1;PLD5;NDRG2;LIN7B;FHIT;ACACB;CPLX3;BCL2L13;SLC9A3R1;IGSF21;TMEM27;ARHGAP20;DPP6;TMEM125;CYP11A1;MBP;TNFRSF14;OTX2;NPTX1;LONRF2;MFAP3L;STRA6;TFAP2A;TFAP2B;PRNP;CBX7;CRTAP;ZBTB16;RARRES2;TFPI2;RARRES1;ESRRB;CORO2B;SSH3;MT3;BMP7;BMP4;BAMBI;DLG4;CDK2;LCN2;CNTN1;PIR;CYCS;CSPG5;CRYL1;MAP6D1;BRWD1;ST6GALNAC2;ZMYND19;BNC2;THRA;SLC2A1;ATP2A2;AFF3;RND2;PITPNC1;GRM3;ALDH2;LRRTM1;BOC;SIX3;TMEM108;HIST1H1C;SVOP;DCXR;DUSP26;NIPSNAP1;DNM1;GAP43;VGF;DCT;ADORA2B;ALDH1A2;CRY2;ALDH1A1;SLC25A4;MET;INA;SMPDL3A;SHANK2;CNTNAP4;TMEM55A;COLEC12;CAMK2B;SMARCD2;HPGD;CEBPD;DDX25;TYRP1;SEMA3B;PPAP2C;NRXN2;PPM1E;LRP8;AGPAT3;THSD4;NCALD;THBS4;NNAT;RGS20;PLEKHH1;CAMK2G;HES5;WASF3;MAPK4;RBM38;CHGA;LGI1;MCOLN3;EYA1;PCDH7;KCNJ13;PLA2G2A;B3GAT1;CADPS;CYHR1;MEIS2;DLK1;SYT17;NELL2;DBNDD1;CLCN6;MEIS1;DES;PC;CLCN4;MLPH;SST;KLF9;MAB21L2;PMP22;CHPT1;INSM2;KCNK1;LPIN1
DSigDB	retinol CTD 00006991	18/86	1.8693751688742896e-06	0.0011949046079444	0	0	4.323068653048687	57.02087053664384	KCNH2;RARRES1;MEIS2;RPE65;CYP26A1;RBP4;MEIS1;TTR;CDH1;ALDH1A1;CYP1B1;LRAT;APOD;MAPT;PTGDS;RXRG;TGM2;STRA6
DSigDB	Allococaine CTD 00005697	36/290	1.5798034279241118e-05	0.0084150862594091	0	0	2.328244115374172	25.740193937385804	CAMK2B;GPM6A;CTNND2;SEMA3B;CLTB;NEDD4L;PPAP2C;NDRG2;FLRT3;CDH1;PENK;NEFL;NEFM;MBP;TNFRSF14;CKB;ENPP5;DYNC1I1;FDFT1;GSN;CKM;EYA1;GAD1;CRYBB2;GABRG2;GRIN1;GNAO1;GAP43;PPP2R2C;PLP1;SGK3;TAGLN3;OSBPL1A;PVALB;SHANK2;CES1
DSigDB	arsenite CTD 00000779	110/1300	4.675185380981189e-05	0.0213455606823083	0	0	1.5429191544167336	15.383917126363748	PRDM8;SLC23A2;VIPR1;RAX;STMN2;STMN4;MSI2;SCAMP5;NPPC;CDH1;PHYHD1;PITX2;PITX1;PDGFRA;ACSL1;USP2;MYT1;GABRG2;BCAN;TCERG1L;KCNQ2;EEF1A2;MAL;TAGLN3;PLA1A;TGFA;CYP4X1;STK35;FLRT2;CPAMD8;PENK;PRDM16;ST3GAL4;ST3GAL5;PIP5K1B;OTX2;VILL;LONRF1;PRPH;STRA6;TFAP2A;FOXF2;HOMER2;TFPI2;BMP4;GNAO1;LRFN5;LHX3;BAMBI;NOXA1;CNTN1;CYCS;ECHDC2;LRRN1;CD24;SCN2B;LRRTM1;NEFL;NEFM;RNF150;FOXD2;MYOC;SLC32A1;PAX6;MYRIP;CLDN10;TMEFF2;VSNL1;SLCO4A1;ALDH1A2;INA;FBP2;GRP;SEZ6;PPAP2C;NRXN2;SLC3A2;ACVR1B;UNG;CKMT2;RELN;NPY;RGS20;SNCB;DYNC1I1;RPRM;OPCML;RBM38;LGI1;RIC3;CA10;IRX5;PCDH7;ECEL1;SCD5;CADPS;CCK;MEIS2;POU4F2;GRIN1;GPR143;MLPH;SST;CTH;CACHD1;AQP11;CDO1;HSPA1B;HSPA1A;CDK5R1
DSigDB	AFLATOXIN B1 CTD 00007128	227/3081	7.346741633692032e-05	0.0277691419625877	0	0	1.3520527367338115	12.869741883617282	CYFIP2;GLDC;CPNE6;STMN4;ADARB2;DPYSL4;LIPG;CYP1B1;HES6;GABARAPL1;PAQR4;ACSL1;SLC6A16;SERPINF1;SLC6A13;SLC6A12;MYO7A;HDHD3;RBP4;AZGP1;ACOT2;MT1G;MT1H;FLYWCH1;ASTN2;HPD;PLA1A;SLC22A4;GPM6A;RETSAT;RRAD;HEPACAM;NEDD4L;PRKCZ;CYP4X1;TSPAN8;FLRT3;RDH10;LDHD;ST3GAL5;PIP5K1B;SCN3B;PPARGC1A;NTNG2;BBS1;PRRT3;FOXF2;HOMER2;GRTP1;ADHFE1;STARD10;IGF2;KLHDC8B;ABCA8;CGN;GRIN2C;GADD45G;NET1;CYP26A1;ALDH6A1;PPP1R1A;FXYD3;ECHDC2;ECHDC3;CPEB3;ITM2C;MYOM1;WFIKKN2;CITED4;MYOM2;HIST2H2AC;IMMP2L;IMPA2;ADAMTSL3;RBPMS2;RALGPS1;DFFB;SREBF1;AHSG;F3;F5;CEACAM1;VSNL1;ANGPTL7;ADSSL1;RGN;SGK3;MAPT;OCA2;CPN2;HSD17B2;GSN;F10;GCGR;C1ORF21;ALDH4A1;GPAM;ETNK2;TMEM56;PLP1;IL17D;TJP3;FHOD3;CHRM3;ALDH1L1;CCBL1;OGDHL;ESPN;COX6A2;TM7SF2;FOXQ1;NPPC;AKR7A3;CDH1;PHYHD1;ENPP2;CAPN3;NRTN;SLC25A42;SLC16A9;PIM2;GYG2;PDE8B;LMO1;HGD;TPM2;ACOT11;USP2;APLP1;SCNN1A;IGFALS;SLC27A2;STEAP2;CHRNA3;CABP7;GPR88;NDRG2;FHIT;ACACB;TMEM27;MUSTN1;PACSIN3;TNFRSF14;SLC38A3;PRNP;GOT1;EPHX2;TFPI2;KLHL21;SYT9;REEP1;BAMBI;UST;REEP2;PIR;CRYL1;REEP6;FGF13;ST6GALNAC2;ZMYND19;HSPB8;ETFB;OPLAH;PITPNC1;CYP4V2;MFSD3;ACP5;HMGCS2;HIST1H1C;DCXR;COBL;MYRIP;C1ORF168;NIPSNAP1;ACOX2;ADORA2B;CRY2;HAGH;PPP1R12B;AQP7P2;SMPDL3A;ASPA;SHANK2;RBKS;CNTNAP4;TMEM55A;CAMK2B;HLF;HPGD;GLS2;TYRP1;ASB13;PDXP;NRXN2;LRP8;NCALD;THBS4;DNAJB2;SELENBP1;ABLIM2;TTR;GMDS;ERBB3;RAB26;GNG7;MAN1C1;REPS2;RGS20;HES5;RBM38;MCOLN3;EYA2;PCDH7;B3GAT1;CCK;SYT17;GSTZ1;DBNDD1;MEIS1;PC;MLPH;CTH;AQP11;KCNK1;CDO1;PFKM;SNTB2
DSigDB	Caspan CTD 00000180	74/808	7.819845984458365e-05	0.0277691419625877	0	0	1.6694371664119705	15.786632910414603	CDKN1C;CLIC6;BNC2;MYT1L;STMN2;SLC2A1;SPINT2;MSI2;BAIAP2L1;RIMS3;DPYSL4;IMPA2;CDH1;FTH1;LEPR;RBPMS2;PDK4;NEFL;CYP1B1;SOX8;PITX1;PLS1;KCNH2;EMX2;CIRBP;COBL;PAX6;MN1;CLDN10;RBP4;ALDH1A1;PKP2;KCTD14;RAB38;PDZRN4;SHANK2;COLEC12;SDC4;STXBP1;FBLN1;PCDH19;LRP8;SLC7A2;NCALD;CYB5R2;SLC9A3R1;RAB11FIP1;RHPN2;TRPM3;HES5;MFAP3L;TFAP2A;LGI1;MCOLN3;CA10;GSN;DTNA;CHKA;GRTP1;PCDH7;GAD1;SCD5;CADPS;FMO1;BMP4;CYP26A1;SBK1;MAB21L2;PLP1;PIR;CD24;CPEB2;HSPA1B;CDK5R1
DSigDB	chlorzoxazone HL60 UP	47/455	0.00010590366734549366	0.0338468120836197	0	0	1.895078343837535	17.345615460058763	ROPN1B;CAMK2B;ALDH1L1;FAAH;SLC22A6;CHRNA3;THRA;GLS2;RRAD;STMN2;CHD5;LDB3;DNAJB2;SELENBP1;SEC14L2;CALB2;JPH3;ADORA1;HMGCS2;TPSAB1;GYG2;CACNG3;DYNC1I1;ATP6V0A1;SPTBN2;PDGFRA;SERPINF1;TPM2;GAD1;CACNA2D2;GPR37L1;ZDHHC11;SNCAIP;GNAO1;DBNDD1;CYP26A1;MAG;PCP4;VGF;DCT;DLG4;SCNN1A;CASQ2;C21ORF2;ROR2;BIRC7;IGSF9B
