Gene_set	Term	Overlap	P-value	Adjusted_P-value	Old_P-value	Old_Adjusted_P-value	Odds_Ratio	Combined_Score	Genes
GO_Molecular_Function_2021	platelet-derived growth factor binding (GO:0048407)	8/11	2.0510087698046092e-09	1.15266692863019e-06	0	0	58.25219047619048	1165.3312306081607	COL1A1;PDGFRB;COL3A1;COL1A2;COL5A1;COL4A1;COL6A1;PDGFB
GO_Molecular_Function_2021	collagen binding involved in cell-matrix adhesion (GO:0098639)	4/5	1.820938924512093e-05	0.0051168383778789	0	0	86.98976109215018	949.3691257054272	ITGB1;ITGA2;ITGA1;ITGA11
GO_Molecular_Function_2021	cell-matrix adhesion mediator activity (GO:0098634)	4/7	0.00011867944361749453	0.0174005729803411	0	0	28.9935532802427	262.0751766243169	ITGB1;ITGA2;ITGA1;ITGA11
GO_Molecular_Function_2021	cytokine receptor activity (GO:0004896)	13/88	0.000123847494522001	0.0174005729803411	0	0	3.793808429118774	34.13084438476459	IFNAR2;CX3CR1;IL4R;IFNGR1;IL1R1;IL10RB;IL1R2;IL10RA;GFRA1;OSMR;CSF2RA;IL2RB;IL21R
GO_Molecular_Function_2021	platelet-derived growth factor receptor binding (GO:0005161)	5/13	0.0001586628469254967	0.0178337039944258	0	0	13.602648063781322	119.00588249955426	PDGFRB;IL1R1;PDGFC;PDGFB;ITGA5
GO_Molecular_Function_2021	protease binding (GO:0002020)	15/118	0.0002176071632031779	0.0203825376200309	0	0	3.1901257214442307	26.90175319300992	ITGB1;ECM1;VWF;RIPK2;SERPINE1;FN1;TNFAIP3;TNFRSF10A;TNF;PYCARD;COL1A1;COL3A1;COL1A2;FAP;TIMP1
GO_Molecular_Function_2021	cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)	5/15	0.0003438555275289955	0.0276066866387564	0	0	10.880979498861048	86.77895574654671	PYCARD;APAF1;CARD8;CASP1;RPS27L
GO_Molecular_Function_2021	low-density lipoprotein particle binding (GO:0030169)	5/17	0.0006582157171202299	0.0406739154971026	0	0	9.0665337889142	66.42122564855768	MSR1;CDH13;TREM2;CD36;THBS1
GO_Molecular_Function_2021	peptidase activator activity involved in apoptotic process (GO:0016505)	5/17	0.0006582157171202299	0.0406739154971026	0	0	9.0665337889142	66.42122564855768	PYCARD;APAF1;CARD8;CASP1;RPS27L
GO_Molecular_Function_2021	growth factor receptor binding (GO:0070851)	13/105	0.0007237351511939965	0.0406739154971026	0	0	3.0900174912543728	22.344179272184995	PDGFRB;ARF4;IL1R1;SHC1;PDGFB;PGF;PYCARD;ESM1;IL1B;PDGFC;ITGA5;CD300LF;JAK2
GO_Molecular_Function_2021	C-X3-C chemokine binding (GO:0019960)	3/5	0.0008021416805279427	0.0409821476778821	0	0	32.58238636363637	232.25459102954989	CX3CR1;ITGB1;ITGA4
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	10/72	0.0011974802495908	0.0560819916891696	0	0	3.5204892288364187	23.68421704538527	ITGB1;BMPR2;ANGPT2;GRB14;BANK1;SHC1;ITGAX;NOX4;TREM2;PTPN2
GO_Molecular_Function_2021	death receptor activity (GO:0005035)	4/12	0.0014053228176696	0.0607531864254125	0	0	10.869738339021616	71.38687870385843	FAS;TNFRSF10B;TNFRSF10A;TNFRSF4
GO_Molecular_Function_2021	collagen receptor activity (GO:0038064)	3/6	0.0015515780457596	0.0622847758369245	0	0	21.720454545454544	140.4983860255164	ITGA2;ITGA11;OSCAR
GO_Molecular_Function_2021	cell-cell adhesion mediator activity (GO:0098632)	7/42	0.002228421273047	0.0804063238439056	0	0	4.35662100456621	26.603540148939544	PDLIM1;ANXA1;PALLD;TMOD3;NEXN;ESAM;S100A11
GO_Molecular_Function_2021	cytokine receptor binding (GO:0005126)	12/105	0.0022891480097909	0.0804063238439056	0	0	2.818265990148513	17.133861088182996	PYCARD;SPRED1;TNFSF4;IL1B;PXDN;LIF;OSM;CD300LF;JAK2;OSMR;IFNA8;PGF
GO_Molecular_Function_2021	kinase binding (GO:0019900)	34/461	0.0025161159509091	0.0831798332006444	0	0	1.752881886114812	10.491066198005583	CDKN1A;SP100;SHC1;WAS;PTPN22;IQGAP1;THY1;PTPRK;HIF1A;BICD1;PRAM1;SPRED1;SIT1;RB1CC1;CASP1;JAK2;IFNAR2;PDGFRB;CDKN2B;CDKN2A;NEK6;RHOG;NBEAL2;IRAK3;LAX1;FGR;TPX2;NR4A3;CENPJ;HCLS1;FAS;TRIM38;PTPN2;LIMS1
GO_Molecular_Function_2021	amyloid-beta binding (GO:0001540)	10/80	0.0026808800127884	0.0837030315103957	0	0	3.1168384879725086	18.456702505387543	BCHE;MSR1;ITGA2;FZD6;TREM2;CD36;LILRB2;LILRB3;FCGR2B;HSPG2
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	4/15	0.0034858957781644	0.0982970981106623	0	0	7.904023166821801	44.72910603640506	PYCARD;CASP3;CASP4;CASP1
GO_Molecular_Function_2021	lipoprotein particle binding (GO:0071813)	5/24	0.0034981173704862	0.0982970981106623	0	0	5.7241337969068455	32.373012412149706	MSR1;CDH13;TREM2;CD36;THBS1
GO_Molecular_Function_2021	GTPase activator activity (GO:0005096)	26/336	0.0041252965797923	0.1104007941830156	0	0	1.8405615989761732	10.105819474203315	ARHGAP9;NRP1;WDR41;IQGAP1;THY1;ARHGAP15;RASGRP1;DOCK10;DOCK11;RANBP3L;FGD6;RGS1;TAGAP;ECT2;EVI5;DENND2D;GMIP;ARHGAP25;VAV1;TBC1D2;ARHGAP30;TBC1D4;RP2;RGS10;DOCK2;NUCB2
GO_Molecular_Function_2021	CARD domain binding (GO:0050700)	4/16	0.0044871811480883	0.1146270820557126	0	0	7.244975350777398	39.17018079288019	RIPK2;CARD8;CASP4;CASP1
GO_Molecular_Function_2021	interleukin-1 binding (GO:0019966)	3/9	0.0058979519731748	0.1394345859134101	0	0	10.858522727272728	55.73842714846814	IL1R1;IL1R2;PXDN
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	35/506	0.0060373528296248	0.1394345859134101	0	0	1.633943235989264	8.34910621363578	ITGB1;CDKN1A;BMPR2;SHC1;PLEK;WAS;TREM2;IQGAP1;THY1;PTPRK;HIF1A;BICD1;PRAM1;SPRED1;RB1CC1;JAK2;IFNAR2;PDGFRB;CDKN2B;CDKN2A;NEK6;RHOG;NBEAL2;IRAK3;LAX1;FGR;TPX2;NR4A3;BANK1;CENPJ;NOX4;HCLS1;TRIM38;PTPN2;LIMS1
GO_Molecular_Function_2021	transcription regulatory region nucleic acid binding (GO:0001067)	18/212	0.0062026061349381	0.1394345859134101	0	0	2.029759847446517	10.316834389767418	FOXC2;MEF2C;SPI1;DLX5;ARID5B;SOX11;FOS;AHR;ETS1;TNF;PAX2;TBX18;RUNX1;SOX2;HHEX;NR5A2;PAX8;IRF1
GO_Molecular_Function_2021	tumor necrosis factor receptor superfamily binding (GO:0032813)	5/28	0.0069925641069188	0.1463907615690796	0	0	4.727641873823908	23.462851511155247	STAT1;TNFSF4;TRAF1;BID;TNF
GO_Molecular_Function_2021	cadherin binding involved in cell-cell adhesion (GO:0098641)	4/18	0.0070330081180874	0.1463907615690796	0	0	6.209328782707623	30.78051684677489	PDLIM1;ANXA1;TMOD3;S100A11
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	3/10	0.0081513725059952	0.1557500079400122	0	0	9.306818181818182	44.76178384609725	CDKN1A;CDKN2B;CDKN2A
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:0097199)	3/10	0.0081513725059952	0.1557500079400122	0	0	9.306818181818182	44.76178384609725	CASP3;CASP4;CASP1
GO_Molecular_Function_2021	metal ion binding (GO:0046872)	35/517	0.0083140573633458	0.1557500079400122	0	0	1.5957121467157285	7.643154069721766	SPARC;MCTP1;ITPR2;IQGAP1;RASGRP1;THBS1;HSP90B1;WRN;SCIN;CDH2;S100A16;STK38L;S100A11;POSTN;ANXA1;TPM4;IGFBP3;NEK6;IRAK3;CDC42BPA;CLEC4A;RCN3;SNRK;RAP2A;RCN1;MELK;MTHFD2;RP2;CDH11;CDH13;S100A3;AGRN;PAM;NUCB2;FBN1
GO_Molecular_Function_2021	protein phosphorylated amino acid binding (GO:0045309)	6/42	0.0098214671186023	0.1780536942146623	0	0	3.626187761307488	16.764536019253786	FGR;HCK;SHC1;NEDD4;SAMSN1;VAV1
GO_Molecular_Function_2021	complement receptor activity (GO:0004875)	3/11	0.0108441508289441	0.1904503989333309	0	0	8.143039772727272	36.8401659543923	C5AR1;C3AR1;FPR1
GO_Molecular_Function_2021	endopeptidase inhibitor activity (GO:0004866)	11/115	0.0128060026582596	0.2180901058770284	0	0	2.3061816337332397	10.049973477243334	CAST;SERPINA3;LXN;SERPINE2;PTTG1;PROS1;SERPINE1;SERPINH1;TIMP1;TFPI;SERPINB8
GO_Molecular_Function_2021	tumor necrosis factor receptor binding (GO:0005164)	3/12	0.0139904356874141	0.2312536722449046	0	0	7.237878787878788	30.90126469616494	STAT1;TRAF1;TNF
GO_Molecular_Function_2021	GTPase regulator activity (GO:0030695)	18/233	0.0155028327427235	0.2441458224843321	0	0	1.829471703185912	7.622919229400418	ARHGAP9;NRP1;WAS;IQGAP1;THY1;GMIP;ARHGAP15;ARHGAP25;RANBP3L;TBC1D2;ARHGAP30;TBC1D4;RGS1;RP2;TAGAP;RGS10;ECT2;EVI5
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	23/322	0.0163920101275627	0.2441458224843321	0	0	1.6831842576028622	6.9195052599689095	CAST;SH3GLB1;ITGB1;NOTCH3;ANXA1;BMPR2;STAT1;TMOD3;IQGAP1;ZC3HAV1;CD2AP;PDLIM1;TBC1D2;MYO1B;CDH2;CALD1;CDH11;FSCN1;CDH13;MYH9;FXYD5;PHLDB2;S100A11
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	3/13	0.0175997565090837	0.2441458224843321	0	0	6.51375	26.314704591753237	CASP3;CASP4;CASP1
GO_Molecular_Function_2021	syndecan binding (GO:0045545)	2/5	0.0178113500388925	0.2441458224843321	0	0	14.463866818009835	58.25928949865107	SEMA5A;TNC
GO_Molecular_Function_2021	C-X-C chemokine receptor activity (GO:0016494)	2/5	0.0178113500388925	0.2441458224843321	0	0	14.463866818009835	58.25928949865107	GPR35;CXCR4
GO_Molecular_Function_2021	interferon receptor activity (GO:0004904)	2/5	0.0178113500388925	0.2441458224843321	0	0	14.463866818009835	58.25928949865107	IFNAR2;IFNGR1
GO_Molecular_Function_2021	interleukin-1 receptor activity (GO:0004908)	2/5	0.0178113500388925	0.2441458224843321	0	0	14.463866818009835	58.25928949865107	IL1R1;IL1R2
GO_Molecular_Function_2021	SH3 domain binding (GO:0017124)	7/62	0.0190530315204451	0.2549477074878608	0	0	2.769489414694894	10.968643294797772	ENAH;ABI3;WAS;PTPN22;PTPN12;SYNJ2;CD2AP
GO_Molecular_Function_2021	calcium ion binding (GO:0005509)	24/348	0.021119653213494	0.2734697648777091	0	0	1.6205751735437417	6.251451770370032	SPARC;ANXA1;MCTP1;TPM4;ITPR2;IQGAP1;RASGRP1;THBS1;HSP90B1;CLEC4A;RCN3;RCN1;MELK;SCIN;CDH2;S100A16;CDH11;CDH13;S100A3;AGRN;PAM;S100A11;NUCB2;FBN1
GO_Molecular_Function_2021	protein kinase C activity (GO:0004697)	3/14	0.0216775131716754	0.2734697648777091	0	0	5.921280991735538	22.687268599331368	PRKCH;CCL3;PRKD1
GO_Molecular_Function_2021	purine ribonucleoside triphosphate binding (GO:0035639)	30/460	0.0218970452304215	0.2734697648777091	0	0	1.5284222579677744	5.84071827650088	ARF4;SMC4;GIMAP7;MTHFD1L;STK38L;GBP2;GBP1;GBP5;NEK6;MX2;HSPA6;RHOG;IRAK3;TRNT1;GNL2;CDC42BPA;GNL3;ARL4C;MYO1B;SNRK;RAP2A;RAB31;CDK6;OAS2;STK17B;RHOJ;NMUR2;MYH9;ERCC6;MYO1F
GO_Molecular_Function_2021	phosphotyrosine residue binding (GO:0001784)	5/37	0.0224124492246105	0.2738216622658943	0	0	3.396390945330296	12.89996390863068	FGR;HCK;SHC1;SAMSN1;VAV1
GO_Molecular_Function_2021	chromo shadow domain binding (GO:0070087)	2/6	0.0259412587394052	0.2915797482309151	0	0	10.84733257661748	39.61359703382708	NIPBL;SP100
GO_Molecular_Function_2021	four-way junction helicase activity (GO:0009378)	2/6	0.0259412587394052	0.2915797482309151	0	0	10.84733257661748	39.61359703382708	WRN;RECQL
